Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - SBD0563,Ordinary Non AC Seater 2+3,15:01,23:31,08h 30m,INR 487,40 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - KSN0445,Ordinary Non AC Seater 2+3,15:01,22:59,07h 58m,INR 514,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - HDD0012,Ordinary Non AC Seater 2+3,16:00,01:35,09h 35m,INR 514,52 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00,22:34,06h 34m,INR 503,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,16:01,00:35,08h 34m,INR 514,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - HDD0015,Ordinary Non AC Seater 2+3,17:00,02:35,09h 35m,INR 514,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01,01:10,08h 09m,INR 514,52 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,21:36,04h 31m,INR 514,52 Seats available,2.1,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - FKP0032,Ordinary Non AC Seater 2+3,17:20,02:15,08h 55m,INR 514,52 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - BDV0533,Ordinary Non AC Seater 2+3,17:29,01:59,08h 30m,INR 514,52 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - FKP0034,Ordinary Non AC Seater 2+3,17:50,02:45,08h 55m,INR 514,52 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,22:20,04h 22m,INR 514,52 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,INR 2500,31 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:00,06:10,08h 10m,INR 450,45 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service Pvt. Ltd.,A/C Seater/Sleeper (2+1),21:00,05:55,08h 55m,INR 500,43 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,INR 1300,30 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,INR 600,44 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - BLY0266,Ordinary Non AC Seater 2+3,13:30,18:30,05h 00m,INR 404,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - VKS0001,Janrath AC Seater 2+2,13:30,21:00,07h 30m,INR 485,16 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - AZN0295,Ordinary Non AC Seater 2+3,15:46,23:25,07h 39m,INR 395,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - FZG0007,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - KDN0043,Ordinary Non AC Seater 2+3,17:30,01:00,07h 30m,INR 408,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - LDR0133,Ordinary Non AC Seater 2+3,19:00,02:08,07h 08m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - VKS0005,Janrath AC Seater 2+3,20:00,04:00,08h 00m,INR 456,43 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - LDR0136,Ordinary Non AC Seater 2+3,20:00,03:10,07h 10m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - RKD0145,Janrath AC Seater 2+2,21:00,04:00,07h 00m,INR 499,36 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - BLY0503,Ordinary Non AC Seater 2+3,22:00,05:00,07h 00m,INR 404,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - BLY0094,Janrath AC Seater 2+2,22:01,05:01,07h 00m,INR 499,33 Seats available,4.5,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,22:45,05:00,06h 15m,INR 404,52 Seats available,4.4,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - BLY0096,Janrath AC Seater 2+2,23:03,06:01,06h 58m,INR 499,35 Seats available,3.9,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),20:00,02:45,06h 45m,INR 999,7 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,04:45,06h 45m,INR 1099,12 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,03:50,07h 50m,INR 799,19 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
PTC-SkyBus,A/C Seater/Sleeper (2+1),20:30,04:00,07h 30m,1079,7 Seats available,4.4,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
Krishna Travels,A/C Seater/Sleeper (2+1),20:30,04:00,07h 30m,INR 1999,51 Seats available,3.8,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - STD0023,Ordinary Non AC Seater 2+3,12:00,03:00,15h 00m,INR 726,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0024,Ordinary Non AC Seater 2+3,12:30,03:30,15h 00m,INR 726,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0237,Ordinary Non AC Seater 2+3,14:55,02:56,12h 01m,INR 698,52 Seats available,4.0,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0245,Ordinary Non AC Seater 2+3,15:25,03:26,12h 01m,INR 698,52 Seats available,4.7,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - AYD0328,Ordinary Non AC Seater 2+3,16:32,04:45,12h 13m,INR 654,52 Seats available,4.6,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0618,Ordinary Non AC Seater 2+3,16:55,05:41,12h 46m,INR 667,52 Seats available,4.6,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,04:00,10h 50m,INR 698,52 Seats available,4.8,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12,03:42,10h 30m,INR 698,52 Seats available,4.5,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,05:25,11h 54m,INR 698,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,04:40,11h 06m,INR 698,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - BSR1062,Ordinary Non AC Seater 2+3,17:45,02:10,08h 25m,INR 679,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,INR 679,51 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,06:31,12h 01m,INR 698,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - SRG0230,Ordinary Non AC Seater 2+3,18:39,04:45,10h 06m,INR 667,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - NCL0321,Ordinary Non AC Seater 2+3,18:42,04:40,09h 58m,INR 667,52 Seats available,4.4,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
RS Yadav Smart Bus,VE A/C Seater / Sleeper (2+1),20:50,06:25,09h 35m,INR 799,23 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
RS Yadav Smart Bus,VE A/C Seater / Sleeper (2+1),22:10,06:15,08h 05m,INR 799,20 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
SRTS GROUP,A/C Seater (2+2),20:55,05:30,08h 35m,INR 799,11 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - AYD0309,Ordinary Non AC Seater 2+3,13:02,21:30,08h 28m,INR 611,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AYD0319,Ordinary Non AC Seater 2+3,14:15,23:40,09h 25m,INR 574,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - BSR1058,Ordinary Non AC Seater 2+3,14:30,18:55,04h 25m,INR 590,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AYD0300,Ordinary Non AC Seater 2+3,15:30,22:20,06h 50m,INR 611,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AZS0115,Ordinary Non AC Seater 2+3,15:41,01:01,09h 20m,INR 625,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AYD0304,Ordinary Non AC Seater 2+3,16:00,22:50,06h 50m,INR 574,52 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AYD0323,Ordinary Non AC Seater 2+3,16:00,00:40,08h 40m,INR 574,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - SNL0143,Ordinary Non AC Seater 2+3,18:12,02:08,07h 56m,INR 589,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AWD0191,Janrath AC Seater 2+2,19:30,00:40,05h 10m,INR 718,34 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AGF0576,Ordinary Non AC Seater 2+3,20:00,03:00,07h 00m,INR 602,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AWD0059,Janrath AC Seater 2+2,20:00,04:00,08h 00m,INR 734,36 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AGF0070,Ordinary Non AC Seater 2+3,20:02,03:30,07h 28m,INR 602,52 Seats available,3.5,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - MTH0903,Ordinary Non AC Seater 2+3,21:00,05:01,08h 01m,INR 602,52 Seats available,4.6,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - SBD0150,Ordinary Non AC Seater 2+3,21:00,03:30,06h 30m,INR 590,40 Seats available,4.4,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - AWD0056,Janrath AC Seater 2+2,23:15,07:00,07h 45m,INR 734,31 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
PTC-SkyBus,VE A/C Seater / Sleeper (2+1),12:50,18:30,05h 40m,INR 550,9 Seats available,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
PTC-SkyBus,Bharat Benz A/C Seater /Sleeper (2+1),11:15,16:15,05h 00m,720,7 Seats available,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
Raj Kalpana Travels Pvt.ltd,VE A/C Seater (2+2),14:20,19:00,04h 40m,INR 549,30 Seats available,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:40,06h 10m,INR 819,24 Seats available,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:20,05:35,06h 15m,INR 669,26 Seats available,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
UPSRTC - MDD0570,Ordinary Non AC Seater 2+3,11:46,15:46,04h 00m,INR 298,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - KSB0417,Ordinary Non AC Seater 2+3,12:00,16:00,04h 00m,INR 262,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - KSB0418,Ordinary Non AC Seater 2+3,12:01,16:01,04h 00m,INR 262,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0545,Ordinary Non AC Seater 2+3,12:01,15:31,03h 30m,INR 298,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0631,Ordinary Non AC Seater 2+3,12:04,16:04,04h 00m,INR 298,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - GRH0188,Ordinary Non AC Seater 2+3,12:15,16:15,04h 00m,INR 262,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0017,Janrath AC Seater 2+2,12:15,16:15,04h 00m,INR 326,31 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0615,Ordinary Non AC Seater 2+3,12:18,16:18,04h 00m,INR 262,40 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - GRH0194,Ordinary Non AC Seater 2+3,12:30,16:30,04h 00m,INR 294,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0633,Ordinary Non AC Seater 2+3,12:30,16:30,04h 00m,INR 298,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - GRH0462,Ordinary Non AC Seater 2+3,12:30,18:30,06h 00m,INR 262,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - GRH0478,Ordinary Non AC Seater 2+3,12:31,16:30,03h 59m,INR 262,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0617,Ordinary Non AC Seater 2+3,12:38,16:38,04h 00m,INR 262,40 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - GRH0195,Ordinary Non AC Seater 2+3,13:00,17:00,04h 00m,INR 294,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0619,Ordinary Non AC Seater 2+3,13:04,17:05,04h 01m,INR 262,40 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0023,Janrath AC Seater 2+2,13:15,17:15,04h 00m,INR 326,27 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0577,Ordinary Non AC Seater 2+3,13:16,17:16,04h 00m,INR 298,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0056,Rajdhani Non AC Seater 2+3,13:30,17:00,03h 30m,INR 298,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0371,Ordinary Non AC Seater 2+3,13:30,17:30,04h 00m,INR 298,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - GRH0196,Ordinary Non AC Seater 2+3,13:30,17:30,04h 00m,INR 294,52 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
NueGo,Electric A/C Semi Sleeper (2+2),10:50,13:40,02h 50m,239,12 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
SHRI RAM TRAVELS,A/C Seater (2+2),12:15,15:30,03h 15m,629,19 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),12:30,16:45,04h 15m,613,8 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
NueGo,Electric A/C Seater (2+2),13:50,16:40,02h 50m,284,8 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Zingbus Plus,A/C Seater/Sleeper (2+1),14:35,18:15,03h 40m,450,5 Seats available,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
